Fecha;Comprobante;Proveedor;Descripcion producto;Importe;Moneda;Gerencia;Tipocompra
4/10/2022;OC-00012169;Espacios Norte S.A.;Alquiler deposito pacheco  - 5.200 m2 superficie cubierta - por 6 meses;$ 224.880,00;Dólares;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso Q
4/10/2022;OC-00012172;Nacion Seguros S.A.;Seguro de Responsabilidad Civil Comprensiva Deposito Pacheco ( OCT 22 A FEB 23);$ 871,12;Dólares;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso K
4/10/2022;OC-00012161;CICLO S.R.L.;Servicio mensual de limpieza oficina ROSAIO - SANTA FE;$ 633.798,00;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
4/10/2022;OC-00012162;SAHIORA SA;AC787OS - Service 100.000 km + distribucion completa con bomba de agua+ reemplazo de esparrago de masa de llanta delantera derecha + rotacion alineacion y balanceo - Bariloche-CHEVROLET S10 2.8TD 4X4 DC LT L17--2018-9BG148FK0JC446608-;$ 209.979,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
4/10/2022;OC-00012167;Lo Bruno Automotores SA;AB263RL - PROVISION Y REEMPLAZO DE SENSOR ABS TRAS DER + INSTALACION DE CABLEADO DE ABS TRAS + INSTALACION CABLEADO ZONA DE LUZ DE PATENTE + FAROS Y MOLDURA DE LUZ DE PATENTE - SANTIAGO DEL ESTERO-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23J2HJ007296-;$ 137.560,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
4/10/2022;OC-00012168;REY-CAR Servicios Graficos S.R.L.;Plato playo 25 cm línea blanca;$ 121.532,40;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
4/10/2022;OC-00012170;La Esquina del Neumatico S.A.;Ampliación orden de compra OC-00011396;$ 29.775,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
4/10/2022;OC-00012171;CABALLITO CARS SA;AF234YK - SERVICE 40000 KM + ALIN ROT Y BAL - BENAVIDEZ-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B0NL168851-GARANTIA;$ 69.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
4/10/2022;OC-00012173;SOLDAVINI LUCIANO NICOLAS;Chombas negras bordadas según requerimiento técnico ;$ 571.120,00;Pesos;Gerencia de Relaciones Institucionales;Compras Menores
4/10/2022;OC-00012175;GATTI ZAPATA S.R.L. ( Sized Solutions ); Producción eventos 3 y 5 de Octubre 2022;$ 44.680.000,00;Pesos;Gerencia de Relaciones Institucionales;Contratacion directa - Inciso B
5/10/2022;OC-00012187;ALTEC S.E. ALTA TECNOLOGIA SOCIEDAD DEL ESTADO;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 130 Predios Escolares en Rio Negro - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 25.779.199,56;Pesos;Gerencia Comercial;Contratacion directa - Inciso K
5/10/2022;OC-00012188;ECOM CHACO S.A.;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 364 Predios Escolares en Chaco - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 62.280.725,70;Pesos;Gerencia Comercial;Contratacion directa - Inciso K
5/10/2022;OC-00012189;ENERGIA SANTIAGO DEL ESTERO SAPEM;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 219 Predios Escolares en Santiago del Estero - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 51.891.527,16;Pesos;Gerencia Comercial;Contratacion directa - Inciso K
5/10/2022;OC-00012190;LA RIOJA TELECOMUNICACIONES SAPEM;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 279 Predios Escolares en La Rioja - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 44.779.893,78;Pesos;Gerencia Comercial;Contratacion directa - Inciso K
5/10/2022;OC-00012191;MARANDU COMUNICACIONES SOCIEDAD DEL ESTADO;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 935 Predios Escolares en Misiones - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 99.311.143,32;Pesos;Gerencia Comercial;Contratacion directa - Inciso K
5/10/2022;OC-00012192;Recursos y Energia Formosa S.A. REFSA;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 230 Predios Escolares en Formosa - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 31.218.427,32;Pesos;Gerencia Comercial;Contratacion directa - Inciso K
5/10/2022;OC-00012193;CIRION TECHNOLOGIES ARGENTINA S.A. (EX CENTURY LINK);ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 556 Predios Escolares en Buenos Aires, Chubut, Córdoba, Mendoza, Neuquén, San Juan y Santa Cruz - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 122.918.827,68;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012194;LINKEAR SRL - REDES Y COMUNICACIONES MORENO SRL - CNCA S.A. U.T.E.;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 206 Predios Escolares en Buenos Aires - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 21.577.777,80;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012195;Coop. Pop. de Elec. O. y Serv. Pub. Santa Rosa Ltda.;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 62 Predios Escolares en La Pampa - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 9.370.699,26;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012196;COOPERATIVA TELEFONICA DE PINAMAR LTDA;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 26 Predios Escolares en Buenos Aires - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 588.947,52;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012197;COOPERATIVA TELEFONICA Y OTROS SERVICIOS DE VILLA GESELL COTEL LTDA.;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 22 Predios Escolares en Buenos Aires - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 1.467.982,56;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012198;DATALINK SRL SUMMIT SA UTE;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 192 Predios Escolares en Entre Ríos y Santa Fe - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 26.695.277,04;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012199;ETERNET SRL;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 95 Predios Escolares en Buenos Aires - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 8.597.496,42;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012200;Grupo Equis SA;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 55 Predios Escolares en Rio Negro - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 4.423.073,88;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012201;INTERSAT S.A.;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 152 Predios Escolares en San Juan - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 29.847.705,78;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012202;LINKEAR SRL;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 64 Predios Escolares en Buenos Aires - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 5.202.488,46;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012203;DE AMBROSIO MARCELO MATIAS ( Velonet );ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 433 Predios Escolares en Buenos Aires, La Pampa y Mendoza - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 61.051.798,44;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012204;COOPERATIVA DE PROVISION DE SERVICIOS TELEFONICOS, OTROS SERVICIOS PUBLICOS Y CONSUMO DE MARIANO ACOSTA LTDA;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 139 Predios Escolares en Buenos Aires - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 12.764.891,28;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012205;SES Sistemas Electrónicos S.A.;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 132 Predios Escolares en Buenos Aires y Entre Ríos - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 15.039.882,06;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012206;SUMMIT S.A;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 279 Predios Escolares en Chaco, Corrientes, Mendoza y Santa Fe - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 50.470.713,00;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012207;TECNOLOGIA WORK OUT SA;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 50 Predios Escolares en Buenos Aires - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 1.962.932,40;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012208;Telecentro S.A.;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 1271 Predios Escolares en Buenos Aires - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 131.255.464,80;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012209;Telecom Argentina S.A.;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 5364 Predios Escolares en Buenos Aires, Chaco, Córdoba, Corrientes, Entre Ríos, Jujuy, Mendoza, Misiones, Neuquén, Río Negro, Salta, Santa Fe y Tucumán - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 707.271.052,50;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012210;Telespazio Argentina S.A.;ABONOS MENSUALES - Continuidad de Servicios Internet Escuelas - Conectividad de Internet para 337 Predios Escolares en Catamarca y Tucumán - Ministerio de Educación de la Nación - Período: 01-Jul-2022 a 31-Dic-2022;$ 42.765.450,12;Pesos;Gerencia Comercial;Contratacion directa - Inciso B
5/10/2022;OC-00012177;Peugeot Rapide Challans - Challans SA;AC181VM - PROVISION Y REEMPLAZO DE CRISTAL DE ESPEJO DEL DER + CAMBIO DE ANTENA CN BASE + CAMBIO DE CERRADURA DE PORTON TRAS DER + GRAMPAS PANEL PORTON TRASERO DER - BENAVIDEZ-PEUGEOT PARTNER CONFORT 1.6 HDI 92 CV 5 PLAZAS--2018-8AEGR9HPAJG524386-;$ 115.244,94;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
5/10/2022;OC-00012178;NOALE SA;AF217VQ - SERVICE 30000 KM + ALIN ROT Y BAL - TRENQUE LAUQUEN-NISSAN FRONTIER CD S 2.3 D 4X4 MT - CUPULA--2022-8ANBD33B5NL168845-GARANTIA;$ 69.130,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
5/10/2022;OC-00012179;ACERO GUILLERMO FABIAN - GENER;"Mantenimiento preventivo mensual por los cuatro equipos. Mantenimiento preventivo (6 meses).	Mantenimiento predictivo (mensual)	Mantenimiento preventivo cada 12 meses o 500 horas (lo que ocurra primero)";$ 13.968,24;Dólares;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
5/10/2022;OC-00012183;MUSMANNO MARCELO ALBERTO;Contactor - Marca: Schneider. - Modelo: LC1K06 10B7 - Bobina 24 vca;$ 759,00;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Compras Menores
5/10/2022;OC-00012185;E-COMMTEC S.R.L. FIBROMARKET;Peladora de Fibra Óptica de 3 ranuras CFS-3;$ 318,23;Dólares;Gerencia de Operaciones Terrestres;Compras Menores
5/10/2022;OC-00012184;NEUMASUR S.A. - Daytona;AD888WB - ALINEACION ROTACION Y BALANCEO - MARDELPLATA-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CB4L1559208-GARANTIA;$ 6.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
11/10/2022;OC-00012213;IX Trading LLC;Bobinas de 305 metros de cables RG6 ;$ 70.937,50;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Contratacion directa - Inciso A
11/10/2022;OC-00012214;KYOTO AUTOMOTORES SA;AF234YL - SERVICE 20000 KM + ALIN ROT Y BAL - CORRIENTES-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B7NL158298-GARANTIA;$ 52.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
11/10/2022;OC-00012215;CABALLITO CARS SA;AF287KG - SERVICE 10000 KM + ALIN ROT Y BAL - BENAVIDEZ-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B2NL204233 -GARANTIA;$ 60.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
11/10/2022;OC-00012218;ARQSEC SRL;Montante 35 mm;$ 30.736,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
11/10/2022;OC-00012212;MARMAQ Revisión Técnica Jurisdicción Nacional;NQY799 - REVISION TECNICA VEHICULAR OBLIGATORIA - BENAVIDEZ-VW AMAROK 2.0L TDI 140CV 4x4 210--2014-8AWDD42H8EA025402-;$ 13.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
12/10/2022;OC-00012224;SEAN METAL S.R.L.;Base penetrante para antenas satelitales Vsat;$ 35.816,00;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Compras Menores
12/10/2022;OC-00012222;COOPERATIVA DE TRABAJO LARA LIMITADA;Compra de estructuras de cartón para interior de cajas de antenas TDA;$ 19.500.070,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
12/10/2022;OC-00012228;T.M S.A;AE174MX - SERVICE 150000 KM + ALIN ROT Y BAL - EL DORADO, MISIONES-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2020-8AJFB8CBXL1559942-GARANTIA;$ 50.100,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
12/10/2022;OC-00012229;CHARTIER MIRTA SUSANA - BONAVIA NEUMATICOS;LEU455 - PROVISION Y REEMPLAZO DE CORREA POLI V + POLEA ALTERNADOR + 2 ROD ALTERNADOR + PLAQUETA PORTA CARBONES - CORDOBA-RENAULT MASTER PH3 DCI 120 L--2012-93YADC1D6CJ164474-;$ 75.700,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
12/10/2022;OC-00012225;KONECTA INSUMOS SANITARIOS SOCIEDAD DE RESPONSABILIDAD LIMITADA;Válvula de descarga FV-Ecomatic para mingitorio;$ 12.659,52;Pesos;Subgerencia de Servicios Corporativos y Logistica;
12/10/2022;OC-00012221;MARMAQ Revisión Técnica Jurisdicción Nacional;NQY798 - REVISION TECNICA VEHICULAR OBLIGATORIA - BENAVIDEZ-VW AMAROK 2.0L TDI 140CV 4x4 210--2014-8AWDD42H0EA025541-;$ 13.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
13/10/2022;OC-00012233;CARTELES S.A.S;Compra y colocación de DOS carteles para obra en PITBA, BARILOCHE - URGENTE- Colocación antes del 10/10/2022;$ 451.320,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
13/10/2022;OC-00012234;HTA CONSULT SA;PROVISION E INSTALACION DE LONAS CUBRE CAJA PARA NISSAN FRONTIER S CD 2.3  4X4 - BENAVIDEZ;$ 64.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
13/10/2022;OC-00012235;GATTI ZAPATA S.R.L. ( Sized Solutions );Participación en evento Smart City Santiago del Estero desde el 12 al 14 de Octubre 2022;$ 34.794.000,00;Pesos;Gerencia de Relaciones Institucionales;Contratacion directa - Inciso B
13/10/2022;OC-00012236;CABALLITO CARS SA;AF287LA - SERVICE 20000 KM + FILTRO AIRE HABITACULO Y MOTOR + ALIN ROT Y BAL - BENAVIDEZ-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B1NL195539 -GARANTIA;$ 57.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
13/10/2022;OC-00012237;AUTOS DEL SUR S.A.;AD803LQ - SERVICE 120000 KM + CAMBIO DE CORREA DE ACCESORIOS - ESQUEL-TOYOTA HILUX 4X4 C/S DX 2.4 TDI 6 M/T--2019-8AJFB8CB7L1559199-;$ 73.266,52;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
13/10/2022;OC-00012239;CABALLITO CARS SA;AF287LC - Service 20000 km Rotacion Alineacion y Balanceo- Benavidez-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B7NL147012 -GARANTIA;$ 64.500,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
13/10/2022;OC-00012240;SYNERGIA-NAVE DISTRIBUCIONES S.A.;Provisión de combustible para grupos electrogenos ETB;$ 727.560,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
13/10/2022;OC-00012243;CODINO VIVIANA S;AD888WE - Cochera mensual en CABA para auto de Arsat para traslado de directivo a partir del 1/5/2022 hasta 30/4/2022 - CABA-TOYOTA INNOVA SR 2.7 6 A/T 8A--2019-MHFCX8EM3K0112396-GARANTIA;$ 98.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso L
13/10/2022;OC-00012242;AG NAUM S.A;AB973TV - REPARACION DE PERDIDA DE ACEITE EN RETEN DE CIGÜEÑAL DEL (SURGIDO DURANTE OC 12109) TUCUMAN-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K1JJ046671-;$ 20.110,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
13/10/2022;OC-00012230;ROAS S.A.C.I.F.;AB973TP - DIAGNOSTICO ELECTRONICO - AZUL-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23K3JJ046669-;$ 19.045,50;Pesos;Subgerencia de Servicios Corporativos y Logistica;
14/10/2022;OC-00012246;Lo Bruno Automotores SA;AB263RP - PROVISON Y REEMPLAZO DE MODULO BCM + PROVISION Y REEMPLAZO DE AMORTIGUADORES TRASEROS Y DELANTEROS + PROVISION Y REEMPLAZO DE BRAZOS Y BUJES SUPERIORES E INFERIORES  + ROTULAS - SANTIAGO DEL ESTERO-FORD RANGER DC 4x4 XL 2.2L D--2017-8AFAR23JXHJ007286-;$ 14.922,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
17/10/2022;OC-00012256;OM SYSTEMS SRL;Cable Patchcord CAT6 – Color Negro- 15 metros;$ 363,00;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Compras Menores
17/10/2022;OC-00012258;ATICA SRL;Contratación de empresa que efectué la conexión de las cámaras CCTV plataforma MILESTONE sin señal en la ETB y Depósito Pacheco y provisión e instalación de cámaras para el Data Center;$ 30.696,70;Dólares;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
17/10/2022;OC-00012247;JAPAN CAR .SA;AF234YQ - SERVICE 30000 KM + ALIN ROT Y BAL - QUILMES-NISSAN FRONTIER CD S 2.3 D 4X4 MT - CUPULA--2022-8ANBD33B7NL168832-GARANTIA;$ 65.700,02;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
17/10/2022;OC-00012248;FEMOTORS S.A.;AF234YD - Service 10000 KM (con filtros de aire de habitaculo y motor) + Rotacion Alineacion y Balanceo - Gualeguaychu-NISSAN FRONTIER CD S 2.3 D 4X4 MT --2022-8ANBD33B3NL158282-GARANTIA;$ 34.144,40;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
17/10/2022;OC-00012249;AIKA SA;AF234YR - SERVICE 20000 KM + ALIN ROT Y BAL  - NEUQUEN-NISSAN FRONTIER CD S 2.3 D 4X4 MT--2022-8ANBD33B7NL168877-GARANTIA;$ 76.250,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso F
17/10/2022;OC-00012250;SUPERMERCADOS MAYORISTAS MAKRO SA;TE VIRGINIA VERDE 1 X20SB X2G;$ 6.853,50;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
17/10/2022;OC-00012251;ROYAL VENDING S.A.;VASO TERMICOS 300 CC X 1000 unidades;$ 29.305,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
17/10/2022;OC-00012252;WD RECURSOS Y SERVICIOS SA;Contratación de un servicio de consultoría y asesoría técnica en seguridad para la ETB;$ 21.735.230,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Contratacion directa - Inciso A
17/10/2022;OC-00012253;MORENO ROBERTO;Análisis de lubricantes en motores de G.E. en sitios REFEFO - SH I - II;$ 181.427,40;Pesos;Gerencia de Operaciones Terrestres;Compras Menores
17/10/2022;OC-00012255;BOOS SEBASTIAN TOMAS;Alquiler de un contenedor obrador por mes para la obra de ARSAT sita en PITBA (Bariloche);$ 145.200,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
17/10/2022;OC-00012257;Universidad Tecnologica Nacional;Servicio de Mantenimiento Preventivo y Correctivo Menores en las Estaciones Digital de Televisión;$ 80.019.243,00;Pesos;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Contratacion directa - Inciso K
17/10/2022;OC-00012254;CARTEC II SRL;AC787OL - FRANQUICIA X SINIESTRO DENUNCIA NRO 1099814  (TRIUNFO SEGUROS) - BENAVIDEZ;$ 35.000,00;Pesos;Subgerencia de Servicios Corporativos y Logistica;
18/10/2022;OC-00012266;Palladium US, LLC;"Cámara Sony PXW-Z150 4K XDCAM con batería y tripode		";$ 5.105,80;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Contratacion directa - Inciso A
18/10/2022;OC-00012267;CA GROUP S.A.;Calefactor de carter Flexbelt FCH 60 75 W diámetro 235/370 mm;$ 673,90;Dólares;Subgerencia de Servicios Corporativos y Logistica;Compras Menores
18/10/2022;OC-00012269;VEC S.R.L;Grupo Electrogeno HONDA portatil 2,2KVA;$ 4.696,53;Dólares;Subgerencia de Servicios de Transporte Audiovisual y Satelitales;Contratacion directa - Inciso A
18/10/2022;OC-00012262;DC POWER SRL;Cintas colgantes con logo ARSAT;$ 914.760,00;Pesos;Gerencia de Relaciones Institucionales;Compras Menores
